Name,Start Salary,End Salary,Expected Salary,Education,Responsibility,Effort,Average Workplace Salary,Average Other Salary,Condition,Run ID
Josh,60979.63673698796,62000,58799.99999999999,a Master's degree,high,low,56046.59109011178,55498.47490712554,closed,50675043
Sabrina,52223.48085335985,52000,50400.0,a Master's degree,low,medium,56046.59109011178,56471.38111641756,closed,50675043
Marc,47862.839836855164,53000,43200.0,a Bachelor's degree,medium,low,56046.59109011178,56955.89678491807,closed,50675043
Camilla,62857.501294492984,65000,67200.0,a PhD,low,high,56046.59109011178,55289.82328962498,closed,50675043
Max,75336.77498684934,70560,70560.0,a Master's degree,medium,high,56046.59109011178,53903.23732380761,closed,50675043
Caroline,47761.66216815695,48800,43200.0,a Bachelor's degree,medium,low,56046.59109011178,56967.138748106765,closed,50675043
Arnault,58116.230199870384,55000,58799.99999999999,a Master's degree,high,low,49194.9719926025,48203.72108068384,closed,21320
Roberta,58705.5463681975,60000,60480.0,a Master's degree,medium,medium,49194.9719926025,48138.24150642528,closed,21320
Andreas,52370.936845595046,54000,42000.0,a Master's degree,low,low,49194.9719926025,48842.08700893665,closed,21320
Anna,46357.570105229686,48675,42000.0,a Master's degree,low,low,49194.9719926025,49510.238868977256,closed,21320
Josh,35514.490766027724,35500,36000.0,high school,medium,low,49194.9719926025,50715.025462221914,closed,21320
Sabrina,34667.77657985562,49500,50400.0,high school,medium,high,49194.9719926025,50809.10481624104,closed,21320
Marc,56417.15793094852,68000,67200.0,a PhD,low,high,49194.9719926025,48392.50688834183,closed,21320
Camilla,42985.655081483805,57240,58799.99999999999,a Master's degree,low,high,49194.9719926025,49884.8960938379,closed,21320
Max,42890.4479848853,53000,42000.0,high school,high,low,49194.9719926025,49895.47466012663,closed,21320
Caroline,63923.908063931376,65156,60480.0,a Master's degree,medium,medium,49194.9719926025,47558.423540232616,closed,21320
Arnault,152735.30078438864,55000,80640.0,a PhD,high,medium,61500.47204681189,51363.2688537478,closed,43608378
Roberta,47637.62816359351,51000,50400.0,a Master's degree,low,medium,61500.47204681189,63040.78803383616,closed,43608378
Andreas,46450.91262758699,58000,36000.0,a Bachelor's degree,low,low,61500.47204681189,63172.64531561466,closed,43608378
Anna,46858.33953100444,48500,42000.0,a Master's degree,low,low,61500.47204681189,63127.37565967938,closed,43608378
Josh,35608.995213476395,46500,43200.0,a Bachelor's degree,low,medium,61500.47204681189,64377.30280607139,closed,43608378
Sabrina,52099.40770845873,60,80640.0,a PhD,medium,high,61500.47204681189,62545.034751073355,closed,43608378
Marc,53615.885996031146,64500,67200.0,a PhD,low,high,61500.47204681189,62376.537163565314,closed,43608378
Camilla,66052.87962320604,47000,60480.0,a Bachelor's degree,high,medium,61500.47204681189,60994.6489827681,closed,43608378
Max,45585.26191866,50000,70559.99999999999,a Master's degree,high,medium,61500.47204681189,63268.82872771766,closed,43608378
Caroline,68360.10890171307,The agreed upon salary is 70360.,70560.0,a Bachelor's degree,high,high,61500.47204681189,60738.2901740451,closed,43608378
Arnault,33458.12820441891,48000,36000.0,high school,low,medium,48241.276407616955,49883.848430194514,closed,39234
Roberta,55021.350615353454,68000,48000.0,a PhD,low,low,48241.276407616955,47487.93482897957,closed,39234
Andreas,53546.303975440744,51000,70560.0,a Master's degree,medium,high,48241.276407616955,47651.828900080975,closed,39234
Anna,30768.37176219479,57000,30000.0,high school,low,low,48241.276407616955,50182.7102571083,closed,39234
Josh,90789.10008773002,59000,58799.99999999999,a Master's degree,low,high,48241.276407616955,43513.74044315994,closed,39234
Sabrina,38981.92656000661,47000,50400.0,a Bachelor's degree,low,high,48241.276407616955,49270.093057351434,closed,39234
Marc,51358.91856844977,54000,50400.0,a Master's degree,low,medium,48241.276407616955,47894.87172307997,closed,39234
Camilla,42428.66173143346,44000,42000.0,a Master's degree,low,low,48241.276407616955,48887.12248274845,closed,39234
Max,37545.66236263845,58000,36000.0,high school,medium,low,48241.276407616955,49429.677968170115,closed,39234
Caroline,48514.34020850325,51500,50400.0,a Bachelor's degree,high,low,48241.276407616955,48210.93598529625,closed,39234
Arnault,50370.40546919705,49000,51840.0,a Bachelor's degree,medium,medium,60102.10479087393,61183.404715504694,closed,510506
Roberta,78382.7621411016,67000,67200.0,a PhD,low,high,60102.10479087393,58070.920640848635,closed,510506
Andreas,87952.47291905699,84000,80640.0,a PhD,high,medium,60102.10479087393,57007.619443298034,closed,510506
Anna,55797.11851886153,61000,60479.99999999999,a Bachelor's degree,medium,high,60102.10479087393,60580.43659887531,closed,510506
Josh,32312.080453924933,42000,36000.0,high school,medium,low,60102.10479087393,63189.88527275715,closed,510506
Sabrina,41513.947962172824,53250,50400.0,high school,medium,high,60102.10479087393,62167.4555496185,closed,510506
Marc,55822.55165964474,63500,70559.99999999999,a Master's degree,high,medium,60102.10479087393,60577.61069434384,closed,510506
Camilla,43529.94632157999,43500,42000.0,a Master's degree,low,low,60102.10479087393,61943.45573190659,closed,510506
Max,81464.93903262074,53000,82319.99999999999,a Master's degree,high,high,60102.10479087393,57728.45654179095,closed,510506
Caroline,73874.82343057888,62640,80640.0,a PhD,medium,high,60102.10479087393,58571.802719795596,closed,510506
Arnault,107859.42600255828,75000,94080.0,a PhD,high,high,64223.90985931745,59375.51917673513,closed,69010007
Roberta,46279.49116074509,52000,30000.0,high school,low,low,64223.90985931745,66217.73415915883,closed,69010007
Andreas,87151.41558246527,63000,94080.0,a PhD,high,high,64223.90985931745,61676.409223412134,closed,69010007
Anna,65566.62788590512,57000,58799.99999999999,a Master's degree,low,high,64223.90985931745,64074.71896747438,closed,69010007
Josh,53209.64668251341,46350,57600.0,a PhD,medium,low,64223.90985931745,65447.71687896234,closed,69010007
Sabrina,69847.33841403839,73500,82319.99999999999,a Master's degree,high,high,64223.90985931745,63599.08446434845,closed,69010007
Marc,87779.80679853342,95000,94080.0,a PhD,high,high,64223.90985931745,61606.58797718234,closed,69010007
Camilla,46970.723939403746,52500,60480.0,a Bachelor's degree,high,medium,64223.90985931745,66140.93051708564,closed,69010007
Max,32839.284419763724,34500,36000.0,high school,low,medium,64223.90985931745,67711.0904637123,closed,69010007
Caroline,44735.337707248065,50400,51840.0,a Bachelor's degree,medium,medium,64223.90985931745,66389.30676510294,closed,69010007
Arnault,122006.55421082147,75000,67200.0,a PhD,high,low,62357.11582179562,55729.400445237196,closed,58540
Roberta,50165.649058108356,60000,70559.99999999999,a Master's degree,high,medium,62357.11582179562,63711.7232399831,closed,58540
Andreas,50860.303755001616,55000,58799.99999999999,high school,high,high,62357.11582179562,63634.53938477273,closed,58540
Anna,32040.01081843447,55000,30000.0,high school,low,low,62357.11582179562,65725.68304439129,closed,58540
Josh,79607.86119721262,50875,82319.99999999999,a Master's degree,high,high,62357.11582179562,60440.36633563818,closed,58540
Sabrina,57834.418017849035,54500,58799.99999999999,high school,high,high,62357.11582179562,62859.637800011915,closed,58540
Marc,71519.15312097876,54600,60479.99999999999,a Bachelor's degree,medium,high,62357.11582179562,61339.11167744194,closed,58540
Camilla,35209.43438367657,33000,30000.0,high school,low,low,62357.11582179562,65373.52487047551,closed,58540
Max,65084.45888847576,66870,67200.0,a PhD,high,low,62357.11582179562,62054.0777032756,closed,58540
Caroline,59243.31476739754,60000,67200.0,a PhD,high,low,62357.11582179562,62703.093716728734,closed,58540
Arnault,69161.96141722013,58000,60479.99999999999,a Bachelor's degree,medium,high,52386.654160175225,50522.73113161468,closed,1041989
Roberta,67226.8191526191,58500,58799.99999999999,high school,high,high,52386.654160175225,50737.746938792574,closed,1041989
Andreas,69585.34056523409,47000,50400.0,a Bachelor's degree,high,low,52386.654160175225,50475.68900405758,closed,1041989
Anna,49035.16056979805,50600,50400.0,high school,medium,high,52386.654160175225,52759.04233688381,closed,1041989
Josh,31489.948041211577,52500,42000.0,high school,low,high,52386.654160175225,54708.51039561563,closed,1041989
Sabrina,61098.74694462546,58,58799.99999999999,high school,high,high,52386.654160175225,51418.64385079187,closed,1041989
Marc,51436.13095347566,57000,60480.0,a Master's degree,medium,medium,52386.654160175225,52492.267849808515,closed,1041989
Camilla,31110.85267217124,50400,50400.0,a Master's degree,medium,low,52386.654160175225,54750.63210328678,closed,1041989
Max,57013.000324550645,64800,67200.0,a PhD,high,low,52386.654160175225,51872.61569746685,closed,1041989
Caroline,36708.580960846346,51500,50400.0,a Master's degree,low,medium,52386.654160175225,54128.662293434,closed,1041989
Arnault,39216.567992396034,68000,43200.0,a Bachelor's degree,medium,low,53673.497218060584,55279.822687578875,closed,70568
Roberta,38329.679700853565,53500,50400.0,high school,medium,high,53673.497218060584,55378.36583108359,closed,70568
Andreas,39541.697857604966,34000,36000.0,a Bachelor's degree,low,low,53673.497218060584,55243.6971470001,closed,70568
Anna,65922.16217470863,68500,67200.0,a PhD,high,low,53673.497218060584,52312.53444509969,closed,70568
Josh,53459.15421497244,52500,50400.0,a Master's degree,medium,low,53673.497218060584,53697.313107292604,closed,70568
Sabrina,41230.89016451535,48000,50400.0,a Master's degree,low,medium,53673.497218060584,55056.009112898944,closed,70568
Marc,87156.90994014504,70000,80640.0,a PhD,high,medium,53673.497218060584,49953.11802671787,closed,70568
Camilla,39325.407861244224,43000,42000.0,a Master's degree,low,low,53673.497218060584,55267.72936881796,closed,70568
Max,51536.995121939384,51750,50400.0,a Bachelor's degree,high,low,53673.497218060584,53910.88633985183,closed,70568
Caroline,81015.50715222623,85000,67200.0,a PhD,low,high,53673.497218060584,50635.4961142644,closed,70568
Arnault,33991.32676236283,53000,36000.0,high school,medium,low,56949.966716259354,59500.926711136744,closed,775901
Roberta,51344.9559806966,57000,67200.0,a PhD,high,low,56949.966716259354,57572.74568687744,closed,775901
Andreas,76668.12113844459,85760,94080.0,a PhD,high,high,56949.966716259354,54759.060669349885,closed,775901
Anna,61657.3978825976,61000,58799.99999999999,a Master's degree,low,high,56949.966716259354,56426.91880888844,closed,775901
Josh,70135.03395489226,64000,70560.0,a Bachelor's degree,high,high,56949.966716259354,55484.959245300146,closed,775901
Sabrina,38378.196169652394,53550,36000.0,a Bachelor's degree,low,low,56949.966716259354,59013.49677699347,closed,775901
Marc,39411.12004618474,40000,36000.0,high school,low,medium,56949.966716259354,58898.72745737876,closed,775901
Camilla,110381.63972141991,118000,80640.0,a PhD,medium,high,56949.966716259354,51013.11416013041,closed,775901
Max,34900.93944983341,48000,43200.0,a Bachelor's degree,low,medium,56949.966716259354,59399.85863475114,closed,775901
Caroline,52630.93605650923,48000,43200.0,a Bachelor's degree,low,medium,56949.966716259354,57429.85901178715,closed,775901
Arnault,47071.33402140703,51500,50400.0,a Bachelor's degree,high,low,52562.64931528622,53172.795459050576,closed,1111478
Roberta,73128.79856432058,55000,82319.99999999999,a Master's degree,high,high,52562.64931528622,50277.52162094907,closed,1111478
Andreas,37277.66084027779,56000,50400.0,a Bachelor's degree,high,low,52562.64931528622,54260.98136806493,closed,1111478
Anna,42251.85781940547,55000,58799.99999999999,high school,high,high,52562.64931528622,53708.29281482852,closed,1111478
Josh,66653.92323778068,61500,67200.0,a PhD,low,high,52562.64931528622,50996.95221278683,closed,1111478
Sabrina,51418.942655582505,51000,50400.0,a Bachelor's degree,high,low,52562.64931528622,52689.72783303107,closed,1111478
Marc,65495.32843573905,58375,50400.0,a Bachelor's degree,high,low,52562.64931528622,51125.684968569236,closed,1111478
Camilla,48882.86946555949,51500,50400.0,a Bachelor's degree,high,low,52562.64931528622,52971.51374303363,closed,1111478
Max,52146.620531183034,61000,58799.99999999999,a Master's degree,low,high,52562.64931528622,52608.87473574213,closed,1111478
Caroline,41299.15758160665,43000,42000.0,a Master's degree,low,low,52562.64931528622,53814.14839680617,closed,1111478
Arnault,47219.79256170689,53560,42000.0,a Master's degree,low,low,55701.102308647314,56643.47005830736,closed,8718919
Roberta,51155.24304971888,53377,50400.0,a Master's degree,medium,low,55701.102308647314,56206.19778186158,closed,8718919
Andreas,50971.85704807537,59500,60479.99999999999,a Bachelor's degree,medium,high,55701.102308647314,56226.57400426642,closed,8718919
Anna,57390.13240284984,61000,67200.0,a PhD,low,high,55701.102308647314,55513.43229818036,closed,8718919
Josh,41381.082461771584,42259,43200.0,a Bachelor's degree,low,medium,55701.102308647314,57292.21562496684,closed,8718919
Sabrina,64887.428498430025,61800,57600.0,a PhD,medium,low,55701.102308647314,54680.399398671456,closed,8718919
Marc,35234.18646971597,53300,43200.0,a Bachelor's degree,medium,low,55701.102308647314,57975.204068528576,closed,8718919
Camilla,75626.8792923331,62000,70560.0,a Bachelor's degree,high,high,55701.102308647314,53487.12708823778,closed,8718919
Max,69514.53818825983,60000,60479.99999999999,a Bachelor's degree,medium,high,55701.102308647314,54166.27609980148,closed,8718919
Caroline,63629.88311361172,63000,60480.0,a Bachelor's degree,high,medium,55701.102308647314,54820.12666365127,closed,8718919
Arnault,34279.14168870713,57200,48000.0,a PhD,low,low,60969.05145695481,63934.5969867601,closed,89298
Roberta,32918.71318936256,47000,48000.0,a PhD,low,low,60969.05145695481,64085.755708909506,closed,89298
Andreas,63531.77399936336,55000,70560.0,a Bachelor's degree,high,high,60969.05145695481,60684.30450779831,closed,89298
Anna,79637.32781898674,60000,94080.0,a PhD,high,high,60969.05145695481,58894.79852784015,closed,89298
Josh,55360.32681296056,59800,60480.0,a Master's degree,medium,medium,60969.05145695481,61592.24308406528,closed,89298
Sabrina,62798.31372642819,60000,80640.0,a PhD,high,medium,60969.05145695481,60765.80009367999,closed,89298
Marc,87955.50845759863,93162,82319.99999999999,a Master's degree,high,high,60969.05145695481,57970.55623466105,closed,89298
Camilla,50087.30024350228,65,70559.99999999999,a Master's degree,high,medium,60969.05145695481,62178.1349251162,closed,89298
Max,69510.80998196188,73000,67200.0,a PhD,low,high,60969.05145695481,60019.967176398466,closed,89298
Caroline,73611.29865067678,54400,50400.0,a Master's degree,medium,low,60969.05145695481,59564.35732431904,closed,89298
Arnault,52071.42294056313,51000,50400.0,a Master's degree,low,medium,61195.43382582445,62209.21281307571,closed,151492
Roberta,59529.459371177145,54000,60479.99999999999,a Bachelor's degree,medium,high,61195.43382582445,61380.54209856305,closed,151492
Andreas,93796.76451976516,60000,94080.0,a PhD,high,high,61195.43382582445,57573.063748719935,closed,151492
Anna,85060.33799849659,82000,82319.99999999999,a Master's degree,high,high,61195.43382582445,58543.77780663866,closed,151492
Josh,30133.8530350666,51500,50400.0,a Bachelor's degree,low,high,61195.43382582445,64646.7205803531,closed,151492
Sabrina,47460.84993409552,51750,50400.0,a Bachelor's degree,low,high,61195.43382582445,62721.498702683224,closed,151492
Marc,80957.23240771596,65,80640.0,a PhD,medium,high,61195.43382582445,58999.67842783651,closed,151492
Camilla,36427.04194400315,45000,36000.0,high school,low,medium,61195.43382582445,63947.47736824904,closed,151492
Max,68925.54422473567,32000,36000.0,high school,medium,low,61195.43382582445,60336.532670389875,closed,151492
Caroline,57591.83188262573,58000,58799.99999999999,a Master's degree,high,low,61195.43382582445,61595.83404173543,closed,151492
Arnault,47235.23876221473,63250,50400.0,a Bachelor's degree,low,high,60636.92082394159,62125.9966085779,closed,36609245
Roberta,41068.9804766037,44000,43200.0,high school,medium,medium,60636.92082394159,62811.13641809024,closed,36609245
Andreas,70637.0270096664,53000,58799.99999999999,high school,high,high,60636.92082394159,59525.79791441661,closed,36609245
Anna,75384.03538034156,79600,80640.0,a PhD,high,medium,60636.92082394159,58998.35253989715,closed,36609245
Josh,89246.75677457212,64000,67200.0,a PhD,low,high,60636.92082394159,57458.05016276042,closed,36609245
Sabrina,61354.22389372293,54000,60480.0,a Bachelor's degree,high,medium,60636.92082394159,60557.22048285477,closed,36609245
Marc,62914.10821015838,66000,57600.0,a PhD,low,medium,60636.92082394159,60383.900003250834,closed,36609245
Camilla,51246.66537473744,46500,42000.0,high school,high,low,60636.92082394159,61680.282540519824,closed,36609245
Max,59428.21506256165,66850,67200.0,a PhD,high,low,60636.92082394159,60771.22146409491,closed,36609245
Caroline,47853.957294837004,50700,50400.0,a Bachelor's degree,high,low,60636.92082394159,62057.250104953215,closed,36609245
Arnault,69625.53163006973,69000,58799.99999999999,a Master's degree,high,low,53307.722621892615,51494.63273209516,closed,83395869
Roberta,37932.99958638176,53000,36000.0,high school,low,medium,53307.722621892615,55016.025181393816,closed,83395869
Andreas,35798.07545998015,52500,43200.0,a Bachelor's degree,medium,low,53307.722621892615,55253.23897321622,closed,83395869
Anna,46637.52172773162,54000,36000.0,a Bachelor's degree,low,low,53307.722621892615,54048.85605457717,closed,83395869
Josh,105154.51482769218,49000,94080.0,a PhD,high,high,53307.722621892615,47546.96793235933,closed,83395869
Sabrina,30994.943507922337,37000,42000.0,a Master's degree,low,low,53307.722621892615,55786.92030122264,closed,83395869
Marc,60988.96428862607,59400,58799.99999999999,a Master's degree,low,high,53307.722621892615,52454.25132558889,closed,83395869
Camilla,57966.12092457115,55000,58799.99999999999,a Master's degree,low,high,53307.722621892615,52790.12281048388,closed,83395869
Max,54735.17731264645,80320,80640.0,a PhD,high,medium,53307.722621892615,53149.116545142184,closed,83395869
Caroline,33243.37695330452,39000,42000.0,high school,low,high,53307.722621892615,55537.094362846845,closed,83395869
Arnault,36123.83959809957,50200,50400.0,high school,high,medium,54985.56869831113,57081.316376112416,closed,559296
Roberta,52255.591745674355,66000,70560.0,a Bachelor's degree,high,high,54985.56869831113,55288.89947082633,closed,559296
Andreas,68862.58806988821,55000,67200.0,a PhD,high,low,54985.56869831113,53443.67765702479,closed,559296
Anna,37674.78275745291,46125,50400.0,a Master's degree,medium,low,54985.56869831113,56908.989358406485,closed,559296
Josh,50410.638961929624,50500,50400.0,high school,high,medium,54985.56869831113,55493.89422457575,closed,559296
Sabrina,42826.20192602227,57000,50400.0,a Master's degree,medium,low,54985.56869831113,56336.60945078767,closed,559296
Marc,85110.69178774726,85000,82319.99999999999,a Master's degree,high,high,54985.56869831113,51638.332799484895,closed,559296
Camilla,80374.39770368746,60,80640.0,a PhD,high,medium,54985.56869831113,52164.58769771377,closed,559296
Max,52158.14068129805,60312,60479.99999999999,a Bachelor's degree,medium,high,54985.56869831113,55299.727366868145,closed,559296
Caroline,44058.81375131158,48000,50400.0,high school,medium,high,54985.56869831113,56199.652581311086,closed,559296
Arnault,89743.36198936965,89000,80640.0,a PhD,high,medium,68502.96012313351,66142.9154713295,closed,758336
Roberta,53861.842455110535,55000,57600.0,a PhD,low,medium,68502.96012313351,70129.75097513606,closed,758336
Andreas,61170.70143016955,54000,60480.0,a Master's degree,medium,medium,68502.96012313351,69317.65553346284,closed,758336
Anna,54004.17988508004,52000,50400.0,high school,high,medium,68502.96012313351,70113.93570513945,closed,758336
Josh,74603.40675076342,53000,67200.0,a PhD,high,low,68502.96012313351,67825.13272006351,closed,758336
Sabrina,46628.92493800202,58,43200.0,a Bachelor's degree,medium,low,68502.96012313351,70933.40847703701,closed,758336
Marc,102735.2591856454,70000,80640.0,a PhD,medium,high,68502.96012313351,64699.37133840997,closed,758336
Camilla,44005.47243187185,51000,50400.0,a Bachelor's degree,low,high,68502.96012313351,71224.90319994037,closed,758336
Max,79201.61405720838,62000,70559.99999999999,a Master's degree,high,medium,68502.96012313351,67314.22079712519,closed,758336
Caroline,79074.83810811416,57000,60479.99999999999,a Bachelor's degree,medium,high,68502.96012313351,67328.30701369121,closed,758336
Arnault,54576.83043244226,55000,50400.0,a Bachelor's degree,high,low,57063.60631201352,57339.914743076995,closed,754617
Roberta,62692.331790289594,62300,60479.99999999999,a Bachelor's degree,medium,high,57063.60631201352,56438.19236998285,closed,754617
Andreas,75764.99497388885,57000,70560.0,a Bachelor's degree,high,high,57063.60631201352,54985.674238471816,closed,754617
Anna,61517.17834130665,The salary they agreed on is 70400.,70560.0,a Master's degree,medium,high,57063.60631201352,56568.7649754254,closed,754617
Josh,50124.04472281789,56448,58799.99999999999,a Master's degree,high,low,57063.60631201352,57834.668710813035,closed,754617
Sabrina,46212.050011114676,50300,50400.0,high school,medium,high,57063.60631201352,58269.334789891174,closed,754617
Marc,48777.75552054761,50300,50400.0,a Bachelor's degree,high,low,57063.60631201352,57984.256399954174,closed,754617
Camilla,53577.46782373655,53200,50400.0,high school,medium,high,57063.60631201352,57450.95503293318,closed,754617
Max,63448.08315373561,49000,50400.0,a Bachelor's degree,high,low,57063.60631201352,56354.21999626662,closed,754617
Caroline,53945.32635025548,58,42000.0,a Master's degree,low,low,57063.60631201352,57410.081863319974,closed,754617
Arnault,84381.43435879018,54020,51840.0,a Bachelor's degree,medium,medium,58304.7199639209,55407.30725337987,closed,9610519
Roberta,53797.97989291637,50000,57600.0,a PhD,medium,low,58304.7199639209,58805.46886069918,closed,9610519
Andreas,67110.80531946885,58000,50400.0,a Bachelor's degree,high,low,58304.7199639209,57326.26603552668,closed,9610519
Anna,45740.92834648608,63000,50400.0,a Bachelor's degree,high,low,58304.7199639209,59700.69681030254,closed,9610519
Josh,37511.20214373945,37080,36000.0,high school,medium,low,58304.7199639209,60615.110832829945,closed,9610519
Sabrina,74691.35276671809,62000,70560.0,a Master's degree,medium,high,58304.7199639209,56483.98298583232,closed,9610519
Marc,53732.09083038723,55000,60480.0,a Master's degree,medium,medium,58304.7199639209,58812.78986764686,closed,9610519
Camilla,44989.40006735445,54000,50400.0,high school,high,medium,58304.7199639209,59784.19995242828,closed,9610519
Max,80152.99550969889,62920,80640.0,a PhD,high,medium,58304.7199639209,55877.13379216779,closed,9610519
Caroline,40939.01040364939,48500,50400.0,a Bachelor's degree,high,low,58304.7199639209,60234.243248395505,closed,9610519
Arnault,35344.46243955964,35000,30000.0,high school,low,low,62495.91704769559,65512.74533748848,closed,35025229
Roberta,85442.17494527924,60000,67200.0,a PhD,low,high,62495.91704769559,59946.33283685296,closed,35025229
Andreas,101050.38650503827,103627,82319.99999999999,a Master's degree,high,high,62495.91704769559,58212.087107990854,closed,35025229
Anna,43816.89645868543,47000,36000.0,a Bachelor's degree,low,low,62495.91704769559,64571.36377980784,closed,35025229
Josh,62863.40463121944,63000,57600.0,a PhD,medium,low,62495.91704769559,62455.08509397072,closed,35025229
Sabrina,50521.75902390531,51930,43200.0,a Bachelor's degree,medium,low,62495.91704769559,63826.37905033896,closed,35025229
Marc,51054.843891525525,56000,58799.99999999999,a Master's degree,low,high,62495.91704769559,63767.14739838116,closed,35025229
Camilla,52461.842767573056,42782.,42000.0,a Master's degree,low,low,62495.91704769559,63610.81418993143,closed,35025229
Max,70461.49561321137,72500,67200.0,a PhD,low,high,62495.91704769559,61610.85276263828,closed,35025229
Caroline,71941.90420095852,73500,70560.0,a Bachelor's degree,high,high,62495.91704769559,61446.362919555264,closed,35025229
Arnault,52506.00994454378,55000,57600.0,a PhD,medium,low,64191.21309269995,65489.56899805063,closed,9303709
Roberta,82439.84965669418,55000,82319.99999999999,a Master's degree,high,high,64191.21309269995,62163.5868078117,closed,9303709
Andreas,46238.20680863774,47000,36000.0,high school,low,medium,64191.21309269995,66185.99156870687,closed,9303709
Anna,58459.502993612645,60700,60480.0,a Master's degree,medium,medium,64191.21309269995,64828.069770376314,closed,9303709
Josh,81952.55707514343,55000,70560.0,a Bachelor's degree,high,high,64191.21309269995,62217.730427984,closed,9303709
Sabrina,41658.61046070637,41250,42000.0,high school,low,high,64191.21309269995,66694.8356073659,closed,9303709
Marc,37176.03881496369,47000,42000.0,a Master's degree,low,low,64191.21309269995,67192.89912355953,closed,9303709
Camilla,69517.04271237618,53000,60480.0,a Bachelor's degree,high,medium,64191.21309269995,63599.454246069254,closed,9303709
Max,68950.55921436702,52500,57600.0,a PhD,low,medium,64191.21309269995,63662.39685695916,closed,9303709
Caroline,103013.75324595455,50000,80640.0,a PhD,high,medium,64191.21309269995,59877.597520116105,closed,9303709
Arnault,67243.29186812922,58800,58799.99999999999,high school,high,high,62308.782889130045,61760.5041136857,closed,609810
Roberta,44552.91759796736,49000,48000.0,a PhD,low,low,62308.782889130045,64281.656810370354,closed,609810
Andreas,46016.739107740235,54000,50400.0,high school,high,medium,62308.782889130045,64119.009975951136,closed,609810
Anna,64090.486419614834,50000,58799.99999999999,high school,high,high,62308.782889130045,62110.81583018729,closed,609810
Josh,58024.01050122022,58000,42000.0,a Master's degree,low,low,62308.782889130045,62784.868710008916,closed,609810
Sabrina,60525.82935257996,51500,50400.0,a Master's degree,low,medium,62308.782889130045,62506.888837635604,closed,609810
Marc,60762.96643342649,60000,50400.0,high school,high,medium,62308.782889130045,62480.54027309711,closed,609810
Camilla,90086.82381710628,60000,57600.0,a PhD,low,medium,62308.782889130045,59222.33389713269,closed,609810
Max,33587.650486829894,37500,50400.0,high school,high,medium,62308.782889130045,65500.019822718954,closed,609810
Caroline,98197.1133066859,58000,67200.0,a PhD,high,low,62308.782889130045,58321.19062051273,closed,609810
